Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Price,Quantity,Tax5%,Total,Gross,Margin%,Profit
5313,CA-2016-123414,21-08-2016,27-08-2016,Standard Class,SU-20665,Stephanie Ulpright,Home Office,United States,Greenville,North Carolina,27834,South,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",28.048,2,2.8048,58.9008,56.096,4.761904762,2.671238095
5314,CA-2017-137876,30-04-2017,05-05-2017,Standard Class,DJ-13510,Don Jones,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",64.96,2,6.496,136.416,129.92,4.761904762,6.186666667
5315,CA-2017-137876,30-04-2017,05-05-2017,Standard Class,DJ-13510,Don Jones,Corporate,United States,San Francisco,California,94110,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",30.56,4,6.112,128.352,122.24,4.761904762,5.820952381
5316,CA-2016-154060,02-05-2016,08-05-2016,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Greensboro,North Carolina,27405,South,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",187.056,9,84.1752,1767.6792,1683.504,4.761904762,80.16685714
5317,US-2017-162558,02-10-2017,05-10-2017,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",11.808,2,1.1808,24.7968,23.616,4.761904762,1.124571429
5318,US-2017-162558,02-10-2017,05-10-2017,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,9.656,1,0.4828,10.1388,9.656,4.761904762,0.459809524
5319,US-2017-162558,02-10-2017,05-10-2017,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,20.736,4,4.1472,87.0912,82.944,4.761904762,3.949714286
5320,US-2017-162558,02-10-2017,05-10-2017,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,27.36,3,4.104,86.184,82.08,4.761904762,3.908571429
5321,US-2017-162558,02-10-2017,05-10-2017,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,2314.116,7,809.9406,17008.7526,16198.812,4.761904762,771.372
5322,US-2017-162558,02-10-2017,05-10-2017,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',34.236,4,6.8472,143.7912,136.944,4.761904762,6.521142857
5323,US-2017-162558,02-10-2017,05-10-2017,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",19.76,2,1.976,41.496,39.52,4.761904762,1.881904762
5324,CA-2017-134439,18-09-2017,23-09-2017,Second Class,TM-21010,Tamara Manning,Consumer,United States,Grand Island,Nebraska,68801,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",15.96,2,1.596,33.516,31.92,4.761904762,1.52
5325,CA-2015-119508,04-12-2015,09-12-2015,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Lakewood,California,90712,West,OFF-AR-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,16.9,5,4.225,88.725,84.5,4.761904762,4.023809524
5326,CA-2015-119508,04-12-2015,09-12-2015,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Lakewood,California,90712,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",25.08,6,7.524,158.004,150.48,4.761904762,7.165714286
5327,CA-2015-152681,17-01-2015,22-01-2015,Standard Class,SC-20260,Scott Cohen,Corporate,United States,Lawrence,Massachusetts,1841,East,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,6.68,2,0.668,14.028,13.36,4.761904762,0.636190476
5328,CA-2014-130813,06-01-2014,08-01-2014,Second Class,LS-17230,Lycoris Saunders,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,19.44,3,2.916,61.236,58.32,4.761904762,2.777142857
5329,CA-2015-120320,05-03-2015,09-03-2015,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,Houston,Texas,77036,Central,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,31.92,2,3.192,67.032,63.84,4.761904762,3.04
5330,CA-2016-111941,25-12-2016,28-12-2016,Second Class,BD-11620,Brian DeCherney,Consumer,United States,New York City,New York,10035,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.568,2,3.3568,70.4928,67.136,4.761904762,3.196952381
5331,CA-2016-123120,04-09-2016,08-09-2016,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",63.94,1,3.197,67.137,63.94,4.761904762,3.044761905
5332,CA-2016-123120,04-09-2016,08-09-2016,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,60.6,5,15.15,318.15,303,4.761904762,14.42857143
5333,CA-2016-123120,04-09-2016,08-09-2016,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,22.72,4,4.544,95.424,90.88,4.761904762,4.327619048
5334,CA-2014-103331,26-08-2014,01-09-2014,Standard Class,KB-16315,Karl Braun,Consumer,United States,Newark,Delaware,19711,East,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,10.68,4,2.136,44.856,42.72,4.761904762,2.034285714
5335,CA-2014-103331,26-08-2014,01-09-2014,Standard Class,KB-16315,Karl Braun,Consumer,United States,Newark,Delaware,19711,East,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,17.34,3,2.601,54.621,52.02,4.761904762,2.477142857
5336,CA-2014-103331,26-08-2014,01-09-2014,Standard Class,KB-16315,Karl Braun,Consumer,United States,Newark,Delaware,19711,East,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,3.38,1,0.169,3.549,3.38,4.761904762,0.160952381
5337,CA-2015-169278,21-05-2015,25-05-2015,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,26.976,4,5.3952,113.2992,107.904,4.761904762,5.138285714
5338,CA-2017-111577,16-10-2017,21-10-2017,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Scottsdale,Arizona,85254,West,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,307.776,7,107.7216,2262.1536,2154.432,4.761904762,102.592
5339,CA-2015-146486,09-11-2015,14-11-2015,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,244.55,5,61.1375,1283.8875,1222.75,4.761904762,58.22619048
5340,CA-2015-146486,09-11-2015,14-11-2015,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,12.24,6,3.672,77.112,73.44,4.761904762,3.497142857
5341,CA-2015-146486,09-11-2015,14-11-2015,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,13.98,2,1.398,29.358,27.96,4.761904762,1.331428571
5342,CA-2015-146486,09-11-2015,14-11-2015,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),899.95,5,224.9875,4724.7375,4499.75,4.761904762,214.2738095
5343,US-2014-168501,21-11-2014,27-11-2014,Standard Class,JK-15325,Jason Klamczynski,Corporate,United States,Dallas,Texas,75220,Central,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,1.632,1,0.0816,1.7136,1.632,4.761904762,0.077714286
5344,US-2014-168501,21-11-2014,27-11-2014,Standard Class,JK-15325,Jason Klamczynski,Corporate,United States,Dallas,Texas,75220,Central,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,267.96,5,66.99,1406.79,1339.8,4.761904762,63.8
5345,CA-2015-112053,11-10-2015,13-10-2015,Second Class,SH-20395,Shahid Hopkins,Consumer,United States,Rochester,New York,14609,East,TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",31.95,1,1.5975,33.5475,31.95,4.761904762,1.521428571
5346,CA-2017-108539,21-03-2017,23-03-2017,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.84,4,145.168,3048.528,2903.36,4.761904762,138.2552381
5347,CA-2017-108539,21-03-2017,23-03-2017,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",10.896,3,1.6344,34.3224,32.688,4.761904762,1.556571429
5348,CA-2017-108539,21-03-2017,23-03-2017,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,8.544,2,0.8544,17.9424,17.088,4.761904762,0.813714286
5349,CA-2015-149811,04-01-2015,10-01-2015,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Woodbury,Minnesota,55125,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34,3,4.851,101.871,97.02,4.761904762,4.62
5350,CA-2015-149811,04-01-2015,10-01-2015,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Woodbury,Minnesota,55125,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",39.9,5,9.975,209.475,199.5,4.761904762,9.5
5351,US-2017-103814,09-12-2017,16-12-2017,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Park Ridge,Illinois,60068,Central,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,143.856,9,64.7352,1359.4392,1294.704,4.761904762,61.65257143
5352,CA-2016-123932,06-09-2016,12-09-2016,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Dallas,Texas,75217,Central,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,41.92,4,8.384,176.064,167.68,4.761904762,7.984761905
5353,CA-2016-123932,06-09-2016,12-09-2016,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Dallas,Texas,75217,Central,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,329.584,2,32.9584,692.1264,659.168,4.761904762,31.38895238
5354,US-2016-101616,03-09-2016,06-09-2016,First Class,CY-12745,Craig Yedwab,Corporate,United States,Monroe,Louisiana,71203,South,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,87.28,8,34.912,733.152,698.24,4.761904762,33.24952381
5355,CA-2014-113768,13-05-2014,19-05-2014,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,Los Angeles,California,90004,West,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",279.456,6,83.8368,1760.5728,1676.736,4.761904762,79.84457143
5356,CA-2014-113768,13-05-2014,19-05-2014,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,8,2,0.8,16.8,16,4.761904762,0.761904762
5357,CA-2016-138037,29-09-2016,03-10-2016,Standard Class,AR-10540,Andy Reiter,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,27.24,5,6.81,143.01,136.2,4.761904762,6.485714286
5358,CA-2014-150490,05-08-2014,11-08-2014,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,16.36,1,0.818,17.178,16.36,4.761904762,0.779047619
5359,CA-2014-150490,05-08-2014,11-08-2014,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,15.78,2,1.578,33.138,31.56,4.761904762,1.502857143
5360,CA-2014-150490,05-08-2014,11-08-2014,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,45.98,2,4.598,96.558,91.96,4.761904762,4.379047619
5361,US-2017-126060,14-04-2017,18-04-2017,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,Fayetteville,North Carolina,28314,South,FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,198.272,8,79.3088,1665.4848,1586.176,4.761904762,75.53219048
5362,CA-2017-100951,09-06-2017,10-06-2017,First Class,NC-18625,Noah Childs,Corporate,United States,Dallas,Texas,75217,Central,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,720.76,5,180.19,3783.99,3603.8,4.761904762,171.6095238
5363,CA-2016-122017,29-12-2016,02-01-2017,Standard Class,CD-11920,Carlos Daly,Consumer,United States,Wichita,Kansas,67212,Central,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",70.56,6,21.168,444.528,423.36,4.761904762,20.16
5364,CA-2016-122017,29-12-2016,02-01-2017,Standard Class,CD-11920,Carlos Daly,Consumer,United States,Wichita,Kansas,67212,Central,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,81.96,2,8.196,172.116,163.92,4.761904762,7.805714286
5365,CA-2014-123477,18-01-2014,21-01-2014,Second Class,DW-13195,David Wiener,Corporate,United States,Springfield,Oregon,97477,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,64.864,4,12.9728,272.4288,259.456,4.761904762,12.35504762
5366,CA-2016-107790,20-11-2016,24-11-2016,Standard Class,EH-13990,Erica Hackney,Consumer,United States,Houston,Texas,77041,Central,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,151.192,1,7.5596,158.7516,151.192,4.761904762,7.199619048
5367,CA-2017-158071,10-06-2017,15-06-2017,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,98103,West,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.776,3,13.3164,279.6444,266.328,4.761904762,12.68228571
5368,CA-2017-158071,10-06-2017,15-06-2017,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,98103,West,OFF-LA-10004689,Office Supplies,Labels,Avery 512,11.56,4,2.312,48.552,46.24,4.761904762,2.201904762
5369,CA-2017-158071,10-06-2017,15-06-2017,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,15.58,1,0.779,16.359,15.58,4.761904762,0.741904762
5370,CA-2017-147403,10-09-2017,13-09-2017,First Class,KH-16630,Ken Heidel,Corporate,United States,Akron,Ohio,44312,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,85.056,3,12.7584,267.9264,255.168,4.761904762,12.15085714
5371,US-2017-136721,08-04-2017,12-04-2017,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Oak Park,Michigan,48237,Central,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96,2,27.396,575.316,547.92,4.761904762,26.09142857
5372,US-2017-136721,08-04-2017,12-04-2017,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Oak Park,Michigan,48237,Central,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,306.9,3,46.035,966.735,920.7,4.761904762,43.84285714
5373,CA-2015-118738,24-10-2015,30-10-2015,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,15.552,3,2.3328,48.9888,46.656,4.761904762,2.221714286
5374,CA-2015-118738,24-10-2015,30-10-2015,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,Central,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,347.361,7,121.57635,2553.10335,2431.527,4.761904762,115.787
5375,CA-2015-118738,24-10-2015,30-10-2015,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,Central,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,10.368,2,1.0368,21.7728,20.736,4.761904762,0.987428571
5376,CA-2017-134152,27-05-2017,31-05-2017,Standard Class,RP-19855,Roy Phan,Corporate,United States,Seattle,Washington,98103,West,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,29.448,618.408,588.96,4.761904762,28.04571429
5377,CA-2017-134152,27-05-2017,31-05-2017,Standard Class,RP-19855,Roy Phan,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10004062,Office Supplies,Art,Staples in misc. colors,31.44,3,4.716,99.036,94.32,4.761904762,4.491428572
5378,CA-2014-125542,05-12-2014,07-12-2014,First Class,NB-18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,348.488,7,121.9708,2561.3868,2439.416,4.761904762,116.1626667
5379,CA-2014-125542,05-12-2014,07-12-2014,First Class,NB-18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,172.736,4,34.5472,725.4912,690.944,4.761904762,32.90209524
5380,CA-2016-136021,14-08-2016,18-08-2016,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,15.54,3,2.331,48.951,46.62,4.761904762,2.22
5381,CA-2016-136021,14-08-2016,18-08-2016,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Los Angeles,California,90045,West,TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,105.552,6,31.6656,664.9776,633.312,4.761904762,30.15771429
5382,CA-2016-149195,05-09-2016,07-09-2016,Second Class,DM-13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,25.92,5,6.48,136.08,129.6,4.761904762,6.171428572
5383,CA-2016-149195,05-09-2016,07-09-2016,Second Class,DM-13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,OFF-FA-10001843,Office Supplies,Fasteners,Staples,15.808,8,6.3232,132.7872,126.464,4.761904762,6.022095238
5384,CA-2016-149195,05-09-2016,07-09-2016,Second Class,DM-13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,10.368,2,1.0368,21.7728,20.736,4.761904762,0.987428571
5385,CA-2017-161410,26-06-2017,03-07-2017,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,358.2,3,53.73,1128.33,1074.6,4.761904762,51.17142857
5386,CA-2017-161410,26-06-2017,03-07-2017,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,545.916,14,382.1412,8024.9652,7642.824,4.761904762,363.944
5387,CA-2017-152786,12-03-2017,17-03-2017,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Rogers,Arkansas,72756,South,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,40.41,9,18.1845,381.8745,363.69,4.761904762,17.31857143
5388,CA-2017-164707,18-02-2017,21-02-2017,Second Class,CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045,West,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,167.976,3,25.1964,529.1244,503.928,4.761904762,23.99657143
5389,CA-2017-164707,18-02-2017,21-02-2017,Second Class,CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045,West,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,109.53,3,16.4295,345.0195,328.59,4.761904762,15.64714286
5390,CA-2017-164707,18-02-2017,21-02-2017,Second Class,CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045,West,OFF-LA-10004345,Office Supplies,Labels,Avery 493,9.82,2,0.982,20.622,19.64,4.761904762,0.935238095
5391,CA-2017-163874,10-11-2017,12-11-2017,Second Class,NC-18535,Nick Crebassa,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,26.352,3,3.9528,83.0088,79.056,4.761904762,3.764571429
5392,US-2014-123183,19-11-2014,25-11-2014,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,OFF-LA-10002787,Office Supplies,Labels,Avery 480,22.5,6,6.75,141.75,135,4.761904762,6.428571429
5393,US-2014-123183,19-11-2014,25-11-2014,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499,9.96,2,0.996,20.916,19.92,4.761904762,0.948571429
5394,US-2014-123183,19-11-2014,25-11-2014,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",213.08,7,74.578,1566.138,1491.56,4.761904762,71.02666667
5395,US-2014-123183,19-11-2014,25-11-2014,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,1025.88,6,307.764,6463.044,6155.28,4.761904762,293.1085714
5396,CA-2014-104829,18-11-2014,21-11-2014,Second Class,JG-15805,John Grady,Corporate,United States,Provo,Utah,84604,West,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",21.98,7,7.693,161.553,153.86,4.761904762,7.326666667
5397,US-2016-147340,24-09-2016,24-09-2016,Same Day,EB-13750,Edward Becker,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,63.2,5,15.8,331.8,316,4.761904762,15.04761905
5398,CA-2016-145492,20-11-2016,27-11-2016,Standard Class,MC-17605,Matt Connell,Corporate,United States,Los Angeles,California,90004,West,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",39,12,23.4,491.4,468,4.761904762,22.28571429
5399,CA-2016-163202,27-09-2016,02-10-2016,Standard Class,BM-11650,Brian Moss,Corporate,United States,Lancaster,Ohio,43130,East,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,2.907,3,0.43605,9.15705,8.721,4.761904762,0.415285714
5400,CA-2016-117681,09-04-2016,14-04-2016,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Los Angeles,California,90004,West,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,556.665,5,139.16625,2922.49125,2783.325,4.761904762,132.5392857
5401,CA-2017-132262,21-09-2017,23-09-2017,First Class,ML-18265,Muhammed Lee,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,2,7.198,151.158,143.96,4.761904762,6.855238095
5402,CA-2017-132262,21-09-2017,23-09-2017,First Class,ML-18265,Muhammed Lee,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,79.98,2,7.998,167.958,159.96,4.761904762,7.617142857
5403,CA-2017-123043,24-08-2017,29-08-2017,Standard Class,AH-10195,Alan Haines,Corporate,United States,New York City,New York,10024,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,24.672,4,4.9344,103.6224,98.688,4.761904762,4.699428572
5404,CA-2017-123043,24-08-2017,29-08-2017,Standard Class,AH-10195,Alan Haines,Corporate,United States,New York City,New York,10024,East,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,3.744,1,0.1872,3.9312,3.744,4.761904762,0.178285714
5405,US-2016-143280,22-02-2016,26-02-2016,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,445.96,5,111.49,2341.29,2229.8,4.761904762,106.1809524
5406,US-2016-143280,22-02-2016,26-02-2016,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,90045,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,1,1.812,38.052,36.24,4.761904762,1.725714286
5407,US-2016-143280,22-02-2016,26-02-2016,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,90045,West,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10.65,3,1.5975,33.5475,31.95,4.761904762,1.521428571
5408,CA-2017-108854,08-12-2017,14-12-2017,Standard Class,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10003022,Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book,87.92,4,17.584,369.264,351.68,4.761904762,16.74666667
5409,CA-2017-108854,08-12-2017,14-12-2017,Standard Class,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",22.424,1,1.1212,23.5452,22.424,4.761904762,1.067809524
5410,CA-2017-108854,08-12-2017,14-12-2017,Standard Class,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,90.48,3,13.572,285.012,271.44,4.761904762,12.92571429
